url,host,source_path,source_url,context
https://iclass.tku.edu.tw/login?next=/iportal&locale=zh_TW,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/index/index.html,https://iclass.tku.edu.tw/,absolute-url
https://tkutcmediatw.z40.web.core.windows.net/iclassbackgroud.jpg,tkutcmediatw.z40.web.core.windows.net,raw/iclass.tku.edu.tw/index/index.html,https://iclass.tku.edu.tw/,absolute-url
https://enroll.tku.edu.tw/course.aspx?cid=PLAN0609,enroll.tku.edu.tw,raw/iclass.tku.edu.tw/api/bulletins/latest.json,https://iclass.tku.edu.tw/api/bulletins/latest,absolute-url
https://www.facebook.com/hashtag/%E9%99%B3%E7%B9%81%E9%BD%8A?hc_location=ufi,www.facebook.com,raw/iclass.tku.edu.tw/api/bulletins/latest.json,https://iclass.tku.edu.tw/api/bulletins/latest,absolute-url
http://creativecommons.tw/explore,creativecommons.tw,raw/iclass.tku.edu.tw/api/cc-license/map.json,https://iclass.tku.edu.tw/api/cc-license/map,absolute-url
https://enroll.tku.edu.tw/course.aspx?cid=PLAN0609,enroll.tku.edu.tw,raw/iclass.tku.edu.tw/api/course-bulletins.json,https://iclass.tku.edu.tw/api/course-bulletins,absolute-url
https://www.facebook.com/hashtag/%E9%99%B3%E7%B9%81%E9%BD%8A?hc_location=ufi,www.facebook.com,raw/iclass.tku.edu.tw/api/course-bulletins.json,https://iclass.tku.edu.tw/api/course-bulletins,absolute-url
https://youtu.be/dom6lDFo0tg,youtu.be,raw/iclass.tku.edu.tw/api/course-bulletins.json,https://iclass.tku.edu.tw/api/course-bulletins,absolute-url
https://youtu.be/s1kBcPezdsM,youtu.be,raw/iclass.tku.edu.tw/api/course-bulletins.json,https://iclass.tku.edu.tw/api/course-bulletins,absolute-url
https://accounts.google.com/o/oauth2/auth?response_type=code&client_id=&redirect_uri=https%3A%2F%2Ficlass.tku.edu.tw%2Fcallback%3Fapp_type%3DgoogleService&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fdrive.readonly&state=3r7GP6Cxk0YNW2LVtyVWcJYHBrDjik&code_challenge=mcHOA32ykWzBZ2GPGCrKo-HJGngvQPH3GTNEa1pOjPg&code_challenge_method=S256&prompt=consent&access_type=offline&i,accounts.google.com,raw/iclass.tku.edu.tw/api/google/authorization-url.json,https://iclass.tku.edu.tw/api/google/authorization-url,absolute-url
https://slides.com/leuo-hongwang/python-007-dict,slides.com,raw/iclass.tku.edu.tw/api/latest-activities__q_97a147c553.json,"https://iclass.tku.edu.tw/api/latest-activities?no-intercept=true&types=material,web_link,slide,online_video,page",absolute-url
https://colab.research.google.com/drive/1Siys7sdDAn8p41hEC-fWfWcxYSDpjxnh?usp=sharing,colab.research.google.com,raw/iclass.tku.edu.tw/api/latest-activities__q_97a147c553.json,"https://iclass.tku.edu.tw/api/latest-activities?no-intercept=true&types=material,web_link,slide,online_video,page",absolute-url
https://access.line.me/oauth2/v2.1/authorize?client_id=&redirect_uri=&scope=openid&response_type=code&response_mode=query&state=linelogin&bot_prompt=normal,access.line.me,raw/iclass.tku.edu.tw/api/line-login/authorization-url.json,https://iclass.tku.edu.tw/api/line-login/authorization-url,absolute-url
https://login.microsoftonline.com/organizations/oauth2/v2.0/authorize?client_id=1834b1e1-db67-49bf-882f-d9e1f433cacd&redirect_uri=https%3A%2F%2Ficlass.tku.edu.tw%2Fcallback&scope=profile+email+openid+offline_access+https%3A%2F%2Fgraph.microsoft.com%2Fuser.read+https%3A%2F%2Fgraph.microsoft.com%2FOnlineMeetings.Read+https%3A%2F%2Fgraph.microsoft.com%2FOnlineMeetings.ReadWrite&response_type=code&response_mode=query&state=microsoft,login.microsoftonline.com,raw/iclass.tku.edu.tw/api/microsoft/authorization-url.json,https://iclass.tku.edu.tw/api/microsoft/authorization-url,absolute-url
https://tkutcmediatw.z40.web.core.windows.net/error-404.png,tkutcmediatw.z40.web.core.windows.net,raw/iclass.tku.edu.tw/api/signup.html,https://iclass.tku.edu.tw/api/signup,absolute-url
https://iclass.tku.edu.tw/course/{id}/content,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/api/user/recently-visited-courses.json,https://iclass.tku.edu.tw/api/user/recently-visited-courses,absolute-url
https://iclass.tku.edu.tw/,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
https://bam.nr-data.net,bam.nr-data.net,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
https://www.google-analytics.com,www.google-analytics.com,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
https://iclass.tku.edu.tw/iportal,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
https://support.tronclass.com',support.tronclass.com',raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
https://iclass.tku.edu.tw/market,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
https://www.youtube.com/iframe_api,www.youtube.com,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
https://get.adobe.com/flashplayer/,get.adobe.com,raw/iclass.tku.edu.tw/course.html,https://iclass.tku.edu.tw/course,absolute-url
https://iclass.tku.edu.tw/,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
https://bam.nr-data.net,bam.nr-data.net,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
https://www.google-analytics.com,www.google-analytics.com,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
https://iclass.tku.edu.tw/iportal,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
https://support.tronclass.com',support.tronclass.com',raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
https://iclass.tku.edu.tw/market,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
https://www.youtube.com/iframe_api,www.youtube.com,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
https://get.adobe.com/flashplayer/,get.adobe.com,raw/iclass.tku.edu.tw/course-advance-setting.html,https://iclass.tku.edu.tw/course-advance-setting,absolute-url
https://iclass.tku.edu.tw/,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
https://bam.nr-data.net,bam.nr-data.net,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
https://www.google-analytics.com,www.google-analytics.com,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
https://iclass.tku.edu.tw/iportal,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
https://support.tronclass.com',support.tronclass.com',raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
https://iclass.tku.edu.tw/market,iclass.tku.edu.tw,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
https://www.youtube.com/iframe_api,www.youtube.com,raw/iclass.tku.edu.tw/course-audits.html,https://iclass.tku.edu.tw/course-audits,absolute-url
