url,host,source_path,source_url,context
https://ilearn.thu.edu.tw/,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
https://support.tronclass.com',support.tronclass.com',raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
https://ilearn.thu.edu.tw/market,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
https://tciportal.thu.edu.tw,tciportal.thu.edu.tw,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
"https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js',",ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/index.html,https://ilearn.thu.edu.tw,absolute-url
https://ilearn.thu.edu.tw/,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
https://support.tronclass.com',support.tronclass.com',raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
https://ilearn.thu.edu.tw/market,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
https://tciportal.thu.edu.tw,tciportal.thu.edu.tw,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
"https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js',",ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/index/index.html,https://ilearn.thu.edu.tw/,absolute-url
https://event.ithu.tw/{id},event.ithu.tw,raw/ilearn.thu.edu.tw/api/bulletins/latest.json,https://ilearn.thu.edu.tw/api/bulletins/latest,absolute-url
https://forms.gle/Czk3hZzjYpxeJNB26,forms.gle,raw/ilearn.thu.edu.tw/api/bulletins/latest.json,https://ilearn.thu.edu.tw/api/bulletins/latest,absolute-url
https://student.next.thu.edu.tw/wwwstud/STUD_V6/login_landing.php,student.next.thu.edu.tw,raw/ilearn.thu.edu.tw/api/bulletins/latest.json,https://ilearn.thu.edu.tw/api/bulletins/latest,absolute-url
http://creativecommons.tw/explore,creativecommons.tw,raw/ilearn.thu.edu.tw/api/cc-license/map.json,https://ilearn.thu.edu.tw/api/cc-license/map,absolute-url
https://event.ithu.tw/{id},event.ithu.tw,raw/ilearn.thu.edu.tw/api/course-bulletins.json,https://ilearn.thu.edu.tw/api/course-bulletins,absolute-url
https://forms.gle/Czk3hZzjYpxeJNB26,forms.gle,raw/ilearn.thu.edu.tw/api/course-bulletins.json,https://ilearn.thu.edu.tw/api/course-bulletins,absolute-url
https://student.next.thu.edu.tw/wwwstud/STUD_V6/login_landing.php,student.next.thu.edu.tw,raw/ilearn.thu.edu.tw/api/course-bulletins.json,https://ilearn.thu.edu.tw/api/course-bulletins,absolute-url
https://accounts.google.com/o/oauth2/auth?response_type=code&client_id=306741705464-0kcojenor8madhsc42ttu850hsmdqf3k.apps.googleusercontent.com&redirect_uri=https%3A%2F%2Filearn.thu.edu.tw%2Fcallback%3Fapp_type%3DgoogleService&scope=https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fcalendar+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.email+https%3A%2F%2Fwww.googleapis.com%2Fauth%2Fuserinfo.profile+openid&state=8w2h5Eya2DljEP8Mq5VtCe2n18fGaD&code_challenge=k2nkSly4s59dQXfCB0jlD4XzB4i3aR4djOi9v0IjF,accounts.google.com,raw/ilearn.thu.edu.tw/api/google/authorization-url.json,https://ilearn.thu.edu.tw/api/google/authorization-url,absolute-url
https://www.youtube.com/watch?v=9T8Dn2cY_04,www.youtube.com,raw/ilearn.thu.edu.tw/api/in-progress-homeworks__q_ee79111d36.json,https://ilearn.thu.edu.tw/api/in-progress-homeworks?no-intercept=true,absolute-url
https://www.youtube.com/watch?v=E1Oca36trcA,www.youtube.com,raw/ilearn.thu.edu.tw/api/in-progress-homeworks__q_ee79111d36.json,https://ilearn.thu.edu.tw/api/in-progress-homeworks?no-intercept=true,absolute-url
https://www.youtube.com/watch?v=GgctK8UVrig,www.youtube.com,raw/ilearn.thu.edu.tw/api/in-progress-homeworks__q_ee79111d36.json,https://ilearn.thu.edu.tw/api/in-progress-homeworks?no-intercept=true,absolute-url
https://access.line.me/oauth2/v2.1/authorize?client_id=&redirect_uri=&scope=openid&response_type=code&response_mode=query&state=linelogin&bot_prompt=normal,access.line.me,raw/ilearn.thu.edu.tw/api/line-login/authorization-url.json,https://ilearn.thu.edu.tw/api/line-login/authorization-url,absolute-url
https://login.microsoftonline.com/organizations/oauth2/v2.0/authorize?client_id=7c2e9348-a04e-4a98-b948-37b42a5e66f3&redirect_uri=https%3A%2F%2Filearn.thu.edu.tw%2Fcallback&scope=profile+email+openid+offline_access+https%3A%2F%2Fgraph.microsoft.com%2Fuser.read+https%3A%2F%2Fgraph.microsoft.com%2FOnlineMeetings.Read+https%3A%2F%2Fgraph.microsoft.com%2FOnlineMeetings.ReadWrite&response_type=code&response_mode=query&state=microsoft,login.microsoftonline.com,raw/ilearn.thu.edu.tw/api/microsoft/authorization-url.json,https://ilearn.thu.edu.tw/api/microsoft/authorization-url,absolute-url
https://ilearn.thu.edu.tw/course/{id}/content,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/api/user/recently-visited-courses.json,https://ilearn.thu.edu.tw/api/user/recently-visited-courses,absolute-url
https://vuejs.org/error-reference/#runtime-$,vuejs.org,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
http://www.w3.org/{id}/svg,www.w3.org,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
http://www.w3.org/{id}/Math/MathML,www.w3.org,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
http://www.w3.org/{id}/xlink,www.w3.org,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
http://www.apache.org/licenses/LICENSE-2.0,www.apache.org,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
http://hammerjs.github.io/,hammerjs.github.io,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
https://github.com/uuidjs/uuid#getrandomvalues-not-supported,github.com,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
http://www.w3.org/{id}/xhtml,www.w3.org,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
http://www.w3.org/{id}/xmlns/,www.w3.org,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
http://svgjs.dev/svgjs,svgjs.dev,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
http://lxqnsys.com/,lxqnsys.com,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
https://github.com/wanglin2/mind-map,github.com,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
https://unpkg.com/katex@0.16.11/dist/,unpkg.com,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
http://jedwatson.github.io/classnames,jedwatson.github.io,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
https://github.com/textmate/swift.tmbundle/issues/29,github.com,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
https://github.com/microsoft/vscode-textmate/issues/{id}#issuecomment-1793610346,github.com,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
https://github.com/microsoft/vscode-textmate/issues/{id},github.com,raw/ilearn.thu.edu.tw/chatbot/chatbot.umd.js,https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js,absolute-url
https://ilearn.thu.edu.tw/,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
https://bam.nr-data.net,bam.nr-data.net,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
https://www.google-analytics.com,www.google-analytics.com,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
https://support.tronclass.com',support.tronclass.com',raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
https://ilearn.thu.edu.tw/market,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
"https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js',",ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
https://www.youtube.com/iframe_api,www.youtube.com,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
https://ilearn.thu.edu.tw/video-editor',ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
https://get.adobe.com/flashplayer/,get.adobe.com,raw/ilearn.thu.edu.tw/course.html,https://ilearn.thu.edu.tw/course,absolute-url
https://ilearn.thu.edu.tw/,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
https://bam.nr-data.net,bam.nr-data.net,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
https://www.google-analytics.com,www.google-analytics.com,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
https://support.tronclass.com',support.tronclass.com',raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
https://ilearn.thu.edu.tw/market,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
"https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js',",ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
https://www.youtube.com/iframe_api,www.youtube.com,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
https://ilearn.thu.edu.tw/video-editor',ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
https://get.adobe.com/flashplayer/,get.adobe.com,raw/ilearn.thu.edu.tw/course-advance-setting.html,https://ilearn.thu.edu.tw/course-advance-setting,absolute-url
https://ilearn.thu.edu.tw/,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
https://bam.nr-data.net,bam.nr-data.net,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
https://www.google-analytics.com,www.google-analytics.com,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
https://support.tronclass.com',support.tronclass.com',raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
https://ilearn.thu.edu.tw/market,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
"https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js',",ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
https://www.youtube.com/iframe_api,www.youtube.com,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
https://ilearn.thu.edu.tw/video-editor',ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
https://get.adobe.com/flashplayer/,get.adobe.com,raw/ilearn.thu.edu.tw/course-audits.html,https://ilearn.thu.edu.tw/course-audits,absolute-url
https://ilearn.thu.edu.tw/,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
https://bam.nr-data.net,bam.nr-data.net,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
https://www.google-analytics.com,www.google-analytics.com,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
https://support.tronclass.com',support.tronclass.com',raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
https://ilearn.thu.edu.tw/market,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
"https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js',",ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
https://www.youtube.com/iframe_api,www.youtube.com,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
https://ilearn.thu.edu.tw/video-editor',ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
https://get.adobe.com/flashplayer/,get.adobe.com,raw/ilearn.thu.edu.tw/course-catalog-wrapper.html,https://ilearn.thu.edu.tw/course-catalog-wrapper,absolute-url
https://ilearn.thu.edu.tw/,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
https://bam.nr-data.net,bam.nr-data.net,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
https://www.google-analytics.com,www.google-analytics.com,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
https://support.tronclass.com',support.tronclass.com',raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
https://ilearn.thu.edu.tw/market,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
"https://ilearn.thu.edu.tw/chatbot/chatbot.umd.js',",ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
https://www.youtube.com/iframe_api,www.youtube.com,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
https://ilearn.thu.edu.tw/video-editor',ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
https://get.adobe.com/flashplayer/,get.adobe.com,raw/ilearn.thu.edu.tw/course-classifications.html,https://ilearn.thu.edu.tw/course-classifications,absolute-url
https://ilearn.thu.edu.tw/,ilearn.thu.edu.tw,raw/ilearn.thu.edu.tw/course-completeness__q_ee1eaef797.html,https://ilearn.thu.edu.tw/course-completeness?page=,absolute-url
https://www.googletagmanager.com/gtag/js,www.googletagmanager.com,raw/ilearn.thu.edu.tw/course-completeness__q_ee1eaef797.html,https://ilearn.thu.edu.tw/course-completeness?page=,absolute-url
https://github.com/OWASP/CheatSheetSeries/blob/master/cheatsheets/Clickjacking_Defense_Cheat_Sheet.md#best-for-now-legacy-browser-frame-breaking-script--,github.com,raw/ilearn.thu.edu.tw/course-completeness__q_ee1eaef797.html,https://ilearn.thu.edu.tw/course-completeness?page=,absolute-url
https://bam.nr-data.net,bam.nr-data.net,raw/ilearn.thu.edu.tw/course-completeness__q_ee1eaef797.html,https://ilearn.thu.edu.tw/course-completeness?page=,absolute-url
https://www.google-analytics.com,www.google-analytics.com,raw/ilearn.thu.edu.tw/course-completeness__q_ee1eaef797.html,https://ilearn.thu.edu.tw/course-completeness?page=,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_System_Admin.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-completeness__q_ee1eaef797.html,https://ilearn.thu.edu.tw/course-completeness?page=,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Administrator.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-completeness__q_ee1eaef797.html,https://ilearn.thu.edu.tw/course-completeness?page=,absolute-url
"https://tronclass.com.tw/public-manual/manual-teacher.html',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-completeness__q_ee1eaef797.html,https://ilearn.thu.edu.tw/course-completeness?page=,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_Student.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-completeness__q_ee1eaef797.html,https://ilearn.thu.edu.tw/course-completeness?page=,absolute-url
"https://tronclass.com.tw/public-manual/TronclassManual_App.pdf',",tronclass.com.tw,raw/ilearn.thu.edu.tw/course-completeness__q_ee1eaef797.html,https://ilearn.thu.edu.tw/course-completeness?page=,absolute-url
